Ql	Qo	Qz	c
3041.052	50.96574	-3041.667	0.9832407
3041.052	50.84918	-3041.667	0.9832791
3041.052	50.73309	-3041.667	0.9833173
3041.052	50.6174	-3041.667	0.9833553
3041.052	50.50216	-3041.667	0.9833932
3041.052	50.38733	-3041.667	0.983431
3041.052	50.27292	-3041.667	0.9834686
3041.053	50.15896	-3041.667	0.983506
3041.053	50.04537	-3041.667	0.9835434
3041.053	49.93224	-3041.667	0.9835806
3041.053	49.8195	-3041.667	0.9836177
3041.053	49.70718	-3041.667	0.9836546
3041.053	49.59528	-3041.667	0.9836914
3041.053	49.48376	-3041.667	0.9837281
3041.054	49.37268	-3041.667	0.9837646
3041.054	49.26197	-3041.667	0.983801
3041.054	49.15169	-3041.667	0.9838373
3041.054	49.0418	-3041.667	0.9838734
3041.054	48.93229	-3041.667	0.9839094
3041.054	48.82321	-3041.667	0.9839453
3041.054	48.71448	-3041.667	0.9839811
3041.054	48.60618	-3041.667	0.9840167
3041.055	48.49825	-3041.667	0.9840522
3041.055	48.39071	-3041.667	0.9840875
3041.055	48.28357	-3041.667	0.9841228
3041.055	48.17678	-3041.667	0.9841579
3041.055	48.07041	-3041.667	0.9841928
3041.055	47.96439	-3041.667	0.9842277
3041.055	47.85876	-3041.667	0.9842625
3041.055	47.75351	-3041.667	0.984297
3041.056	47.64862	-3041.667	0.9843315
3041.056	47.54413	-3041.667	0.9843659
3041.056	47.43997	-3041.667	0.9844002
3041.056	47.33622	-3041.667	0.9844343
3041.056	47.23281	-3041.667	0.9844683
3041.056	47.12977	-3041.667	0.9845022
3041.056	47.0271	-3041.667	0.9845359
3041.056	46.92477	-3041.667	0.9845696
3041.056	46.82283	-3041.667	0.9846031
3041.057	46.72122	-3041.667	0.9846365
3041.057	46.61999	-3041.667	0.9846698
3041.057	46.5191	-3041.667	0.984703
3041.057	46.41856	-3041.667	0.984736
3041.057	46.31839	-3041.667	0.984769
3041.057	46.21853	-3041.667	0.9848018
3041.057	46.11906	-3041.667	0.9848346
3041.057	46.01991	-3041.667	0.9848672
3041.057	45.92111	-3041.667	0.9848996
3041.058	45.82267	-3041.667	0.984932
3041.058	45.72453	-3041.667	0.9849643
3041.058	45.62677	-3041.667	0.9849964
3041.058	45.52932	-3041.667	0.9850284
3041.058	45.43222	-3041.667	0.9850604
3041.058	45.33545	-3041.667	0.9850922
3041.058	45.239	-3041.667	0.9851239
3041.058	45.14291	-3041.667	0.9851555
3041.058	45.04711	-3041.667	0.9851871
3041.058	44.95167	-3041.667	0.9852184
3041.059	44.85654	-3041.667	0.9852497
3041.059	44.76174	-3041.667	0.9852809
3041.059	44.66727	-3041.667	0.9853119
3041.059	44.57309	-3041.667	0.9853429
3041.059	44.47927	-3041.667	0.9853737
3041.059	44.38574	-3041.667	0.9854045
3041.059	44.29255	-3041.667	0.9854352
3041.059	44.19966	-3041.667	0.9854657
3041.059	44.10708	-3041.667	0.9854962
3041.059	44.01483	-3041.667	0.9855265
3041.06	43.92286	-3041.667	0.9855567
3041.06	43.83123	-3041.667	0.9855869
3041.06	43.73989	-3041.667	0.9856169
3041.06	43.64886	-3041.667	0.9856468
3041.06	43.55815	-3041.667	0.9856766
3041.06	43.46772	-3041.667	0.9857064
3041.06	43.37761	-3041.667	0.985736
3041.06	43.28778	-3041.667	0.9857656
3041.06	43.19827	-3041.667	0.985795
3041.06	43.10905	-3041.667	0.9858243
3041.061	43.02012	-3041.667	0.9858536
3041.061	42.93151	-3041.667	0.9858827
3041.061	42.84315	-3041.667	0.9859118
3041.061	42.75513	-3041.667	0.9859407
3041.061	42.66737	-3041.667	0.9859696
3041.061	42.57991	-3041.667	0.9859983
3041.061	42.49274	-3041.667	0.986027
3041.061	42.40584	-3041.667	0.9860556
3041.061	42.31926	-3041.667	0.986084
3041.061	42.23293	-3041.667	0.9861124
3041.061	42.1469	-3041.667	0.9861407
3041.061	42.06115	-3041.667	0.9861689
3041.062	41.97567	-3041.667	0.9861971
3041.062	41.89049	-3041.667	0.9862251
3041.062	41.80555	-3041.667	0.986253
3041.062	41.72093	-3041.667	0.9862808
3041.062	41.63656	-3041.667	0.9863085
3041.062	41.55247	-3041.667	0.9863362
3041.062	41.46867	-3041.667	0.9863638
3041.062	41.38511	-3041.667	0.9863912
3041.062	41.30185	-3041.667	0.9864186
3041.062	41.21883	-3041.667	0.9864459
3041.062	41.1361	-3041.667	0.9864731
3041.063	41.05363	-3041.667	0.9865003
3041.063	40.97141	-3041.667	0.9865273
3041.063	40.88949	-3041.667	0.9865542
3041.063	40.80779	-3041.667	0.9865811
3041.063	40.72639	-3041.667	0.9866078
3041.063	40.64523	-3041.667	0.9866346
3041.063	40.56433	-3041.667	0.9866611
3041.063	40.4837	-3041.667	0.9866877
3041.063	40.4033	-3041.667	0.9867141
3041.063	40.32319	-3041.667	0.9867404
3041.063	40.24331	-3041.667	0.9867667
3041.063	40.1637	-3041.667	0.9867929
3041.063	40.08434	-3041.667	0.986819
3041.063	40.00522	-3041.667	0.986845
3041.063	39.92637	-3041.667	0.9868709
3041.063	39.84774	-3041.667	0.9868968
3041.063	39.76939	-3041.667	0.9869226
3041.064	39.69127	-3041.667	0.9869483
3041.064	39.6134	-3041.667	0.9869738
3041.064	39.53578	-3041.667	0.9869993
3041.064	39.45838	-3041.667	0.9870248
3041.064	39.38126	-3041.667	0.9870502
3041.064	39.30434	-3041.667	0.9870754
3041.064	39.2277	-3041.667	0.9871007
3041.064	39.15128	-3041.667	0.9871258
3041.064	39.07509	-3041.667	0.9871508
3041.064	38.99916	-3041.667	0.9871758
3041.064	38.92344	-3041.667	0.9872007
3041.064	38.84798	-3041.667	0.9872255
3041.064	38.77274	-3041.667	0.9872503
3041.065	38.69774	-3041.667	0.9872749
3041.065	38.62297	-3041.667	0.9872995
3041.065	38.54842	-3041.667	0.9873241
3041.065	38.47413	-3041.667	0.9873485
3041.065	38.40004	-3041.667	0.9873728
3041.065	38.32619	-3041.667	0.9873971
3041.065	38.25257	-3041.667	0.9874213
3041.065	38.17917	-3041.667	0.9874455
3041.065	38.10601	-3041.667	0.9874695
3041.065	38.03305	-3041.667	0.9874935
3041.065	37.96033	-3041.667	0.9875174
3041.065	37.88783	-3041.667	0.9875413
3041.065	37.81555	-3041.667	0.987565
3041.065	37.7435	-3041.667	0.9875887
3041.065	37.67165	-3041.667	0.9876124
3041.066	37.60004	-3041.667	0.9876359
3041.066	37.52863	-3041.667	0.9876594
3041.066	37.45745	-3041.667	0.9876828
3041.066	37.38647	-3041.667	0.9877061
3041.066	37.31572	-3041.667	0.9877294
3041.066	37.24519	-3041.667	0.9877526
3041.066	37.17484	-3041.667	0.9877757
3041.066	37.10474	-3041.667	0.9877988
3041.066	37.03483	-3041.667	0.9878218
3041.066	36.96514	-3041.667	0.9878447
3041.066	36.89566	-3041.667	0.9878675
3041.066	36.82637	-3041.667	0.9878903
3041.066	36.75732	-3041.667	0.987913
3041.066	36.68845	-3041.667	0.9879357
3041.066	36.6198	-3041.667	0.9879583
3041.066	36.55136	-3041.667	0.9879807
3041.066	36.4831	-3041.667	0.9880032
3041.067	36.41508	-3041.667	0.9880255
3041.067	36.34723	-3041.667	0.9880479
3041.067	36.2796	-3041.667	0.9880701
3041.067	36.21216	-3041.667	0.9880923
3041.067	36.14493	-3041.667	0.9881144
3041.067	36.0779	-3041.667	0.9881364
3041.067	36.01105	-3041.667	0.9881584
3041.067	35.94442	-3041.667	0.9881803
3041.067	35.87797	-3041.667	0.9882022
3041.067	35.81173	-3041.667	0.988224
3041.067	35.74568	-3041.667	0.9882457
3041.067	35.67982	-3041.667	0.9882674
3041.067	35.61417	-3041.667	0.9882889
3041.067	35.54868	-3041.667	0.9883105
3041.067	35.48342	-3041.667	0.9883319
3041.067	35.41833	-3041.667	0.9883533
3041.067	35.35343	-3041.667	0.9883747
3041.067	35.28873	-3041.667	0.9883959
3041.068	35.22421	-3041.667	0.9884171
3041.068	35.15989	-3041.667	0.9884383
3041.068	35.09574	-3041.667	0.9884594
3041.068	35.03179	-3041.667	0.9884804
3041.068	34.96802	-3041.667	0.9885014
3041.068	34.90443	-3041.667	0.9885223
3041.068	34.84105	-3041.667	0.9885432
3041.068	34.77781	-3041.667	0.988564
3041.068	34.71479	-3041.667	0.9885847
3041.068	34.65194	-3041.667	0.9886053
3041.068	34.58927	-3041.667	0.9886259
3041.068	34.52679	-3041.667	0.9886465
3041.068	34.46447	-3041.667	0.988667
3041.068	34.40235	-3041.667	0.9886874
3041.068	34.34039	-3041.667	0.9887078
3041.068	34.27863	-3041.667	0.9887281
3041.068	34.21703	-3041.667	0.9887484
3041.068	34.15561	-3041.667	0.9887686
3041.068	34.09438	-3041.667	0.9887887
3041.068	34.03329	-3041.667	0.9888088
3041.069	33.97241	-3041.667	0.9888288
3041.069	33.91169	-3041.667	0.9888487
3041.069	33.85114	-3041.667	0.9888687
3041.069	33.79077	-3041.667	0.9888885
3041.069	33.73056	-3041.667	0.9889084
3041.069	33.67053	-3041.667	0.9889281
3041.069	33.61066	-3041.667	0.9889477
3041.069	33.55098	-3041.667	0.9889674
3041.069	33.49145	-3041.667	0.988987
3041.069	33.43209	-3041.667	0.9890065
3041.069	33.37291	-3041.667	0.989026
3041.069	33.31388	-3041.667	0.9890453
3041.069	33.25503	-3041.667	0.9890647
3041.069	33.19634	-3041.667	0.989084
3041.069	33.13781	-3041.667	0.9891033
3041.069	33.07946	-3041.667	0.9891225
3041.069	33.02125	-3041.667	0.9891416
3041.069	32.96323	-3041.667	0.9891607
3041.069	32.90535	-3041.667	0.9891797
3041.069	32.84764	-3041.667	0.9891986
3041.069	32.79009	-3041.667	0.9892176
3041.069	32.7327	-3041.667	0.9892365
3041.069	32.67548	-3041.667	0.9892552
3041.07	32.6184	-3041.667	0.989274
3041.07	32.5615	-3041.667	0.9892927
3041.07	32.50474	-3041.667	0.9893114
3041.07	32.44815	-3041.667	0.98933
3041.07	32.39171	-3041.667	0.9893486
3041.07	32.33542	-3041.667	0.9893671
3041.07	32.2793	-3041.667	0.9893855
3041.07	32.22332	-3041.667	0.989404
3041.07	32.16751	-3041.667	0.9894223
3041.07	32.11185	-3041.667	0.9894406
3041.07	32.05633	-3041.667	0.9894589
3041.07	32.00098	-3041.667	0.989477
3041.07	31.94576	-3041.667	0.9894952
3041.07	31.89072	-3041.667	0.9895133
3041.07	31.83581	-3041.667	0.9895314
3041.07	31.78106	-3041.667	0.9895494
3041.07	31.72646	-3041.667	0.9895673
3041.07	31.67199	-3041.667	0.9895852
3041.07	31.6177	-3041.667	0.9896031
3041.07	31.56353	-3041.667	0.9896209
3041.07	31.50952	-3041.667	0.9896387
3041.07	31.45566	-3041.667	0.9896564
3041.07	31.40194	-3041.667	0.989674
3041.07	31.34838	-3041.667	0.9896917
3041.07	31.29494	-3041.667	0.9897093
3041.07	31.24166	-3041.667	0.9897268
3041.07	31.18852	-3041.667	0.9897442
3041.071	31.13553	-3041.667	0.9897617
3041.071	31.08268	-3041.667	0.9897791
3041.071	31.02996	-3041.667	0.9897963
3041.071	30.97741	-3041.667	0.9898136
3041.071	30.92497	-3041.667	0.9898309
3041.071	30.87269	-3041.667	0.9898481
3041.071	30.82055	-3041.667	0.9898652
3041.071	30.76854	-3041.667	0.9898823
3041.071	30.71668	-3041.667	0.9898994
3041.071	30.66494	-3041.667	0.9899164
3041.071	30.61337	-3041.667	0.9899334
3041.071	30.56191	-3041.667	0.9899503
3041.071	30.5106	-3041.667	0.9899672
3041.071	30.45943	-3041.667	0.989984
3041.071	30.40838	-3041.667	0.9900008
3041.071	30.35748	-3041.667	0.9900175
3041.071	30.3067	-3041.667	0.9900342
3041.071	30.25607	-3041.667	0.9900509
3041.071	30.20558	-3041.667	0.9900675
3041.071	30.1552	-3041.667	0.990084
3041.071	30.10498	-3041.667	0.9901006
3041.071	30.05487	-3041.667	0.990117
3041.071	30.00491	-3041.667	0.9901335
3041.071	29.95507	-3041.667	0.9901499
3041.071	29.90536	-3041.667	0.9901662
3041.071	29.85579	-3041.667	0.9901825
3041.071	29.80634	-3041.667	0.9901987
3041.071	29.75704	-3041.667	0.9902149
3041.071	29.70784	-3041.667	0.9902311
3041.071	29.65879	-3041.667	0.9902472
3041.071	29.60987	-3041.667	0.9902633
3041.071	29.56106	-3041.667	0.9902794
3041.071	29.5124	-3041.667	0.9902954
3041.072	29.46384	-3041.667	0.9903114
3041.072	29.41543	-3041.667	0.9903273
3041.072	29.36714	-3041.667	0.9903432
3041.072	29.31897	-3041.667	0.990359
3041.072	29.27094	-3041.667	0.9903748
3041.072	29.22301	-3041.667	0.9903905
3041.072	29.17523	-3041.667	0.9904063
3041.072	29.12755	-3041.667	0.990422
3041.072	29.08001	-3041.667	0.9904376
3041.072	29.03259	-3041.667	0.9904532
3041.072	28.98528	-3041.667	0.9904687
3041.072	28.93812	-3041.667	0.9904842
3041.072	28.89105	-3041.667	0.9904997
3041.072	28.84412	-3041.667	0.9905152
3041.072	28.79731	-3041.667	0.9905306
3041.072	28.75061	-3041.667	0.9905459
3041.072	28.70404	-3041.667	0.9905612
3041.072	28.65758	-3041.667	0.9905765
3041.072	28.61126	-3041.667	0.9905917
3041.072	28.56503	-3041.667	0.9906069
3041.072	28.51894	-3041.667	0.9906221
3041.072	28.47296	-3041.667	0.9906372
3041.072	28.42709	-3041.667	0.9906523
3041.072	28.38136	-3041.667	0.9906673
3041.072	28.33571	-3041.667	0.9906823
3041.072	28.29021	-3041.667	0.9906973
3041.072	28.24481	-3041.667	0.9907122
3041.072	28.19953	-3041.667	0.9907271
3041.072	28.15437	-3041.667	0.990742
3041.072	28.1093	-3041.667	0.9907568
3041.072	28.06437	-3041.667	0.9907715
3041.072	28.01954	-3041.667	0.9907863
3041.072	27.97483	-3041.667	0.990801
3041.072	27.93024	-3041.667	0.9908156
3041.072	27.88575	-3041.667	0.9908303
3041.072	27.84138	-3041.667	0.9908449
3041.072	27.79711	-3041.667	0.9908594
3041.072	27.75297	-3041.667	0.9908739
3041.072	27.70892	-3041.667	0.9908884
3041.072	27.66499	-3041.667	0.9909029
3041.072	27.62118	-3041.667	0.9909173
3041.072	27.57746	-3041.667	0.9909317
3041.072	27.53387	-3041.667	0.990946
3041.073	27.49037	-3041.667	0.9909603
3041.073	27.44699	-3041.667	0.9909745
3041.073	27.40372	-3041.667	0.9909888
3041.073	27.36055	-3041.667	0.991003
3041.073	27.3175	-3041.667	0.9910172
3041.073	27.27454	-3041.667	0.9910313
3041.073	27.2317	-3041.667	0.9910454
3041.073	27.18896	-3041.667	0.9910594
3041.073	27.14633	-3041.667	0.9910734
3041.073	27.1038	-3041.667	0.9910874
3041.073	27.06137	-3041.667	0.9911014
3041.073	27.01907	-3041.667	0.9911153
3041.073	26.97685	-3041.667	0.9911292
3041.073	26.93474	-3041.667	0.991143
3041.073	26.89274	-3041.667	0.9911568
3041.073	26.85084	-3041.667	0.9911706
3041.073	26.80905	-3041.667	0.9911844
3041.073	26.76734	-3041.667	0.9911981
3041.073	26.72576	-3041.667	0.9912117
3041.073	26.68427	-3041.667	0.9912254
3041.073	26.64288	-3041.667	0.991239
3041.073	26.6016	-3041.667	0.9912525
3041.073	26.5604	-3041.667	0.9912661
3041.073	26.51933	-3041.667	0.9912796
3041.073	26.47834	-3041.667	0.9912931
3041.073	26.43746	-3041.667	0.9913065
3041.073	26.39667	-3041.667	0.99132
3041.073	26.35598	-3041.667	0.9913333
3041.073	26.3154	-3041.667	0.9913467
3041.073	26.27491	-3041.667	0.99136
3041.073	26.23453	-3041.667	0.9913732
3041.073	26.19423	-3041.667	0.9913865
3041.073	26.15404	-3041.667	0.9913997
3041.073	26.11395	-3041.667	0.9914129
3041.073	26.07394	-3041.667	0.9914261
3041.073	26.03405	-3041.667	0.9914392
3041.073	25.99423	-3041.667	0.9914523
3041.073	25.95453	-3041.667	0.9914653
3041.073	25.91492	-3041.667	0.9914784
3041.073	25.87539	-3041.667	0.9914914
3041.073	25.83598	-3041.667	0.9915043
3041.073	25.79664	-3041.667	0.9915172
3041.073	25.75741	-3041.667	0.9915302
3041.073	25.71827	-3041.667	0.9915431
3041.073	25.67922	-3041.667	0.9915559
3041.073	25.64028	-3041.667	0.9915687
3041.073	25.60141	-3041.667	0.9915814
3041.073	25.56265	-3041.667	0.9915942
3041.073	25.52397	-3041.667	0.9916069
3041.073	25.48539	-3041.667	0.9916196
3041.073	25.44691	-3041.667	0.9916323
3041.073	25.4085	-3041.667	0.9916449
3041.073	25.3702	-3041.667	0.9916575
3041.073	25.33198	-3041.667	0.9916701
3041.073	25.29386	-3041.667	0.9916826
3041.073	25.25583	-3041.667	0.9916951
3041.073	25.21788	-3041.667	0.9917076
3041.073	25.18003	-3041.667	0.99172
3041.073	25.14226	-3041.667	0.9917324
3041.073	25.1046	-3041.667	0.9917448
3041.073	25.067	-3041.667	0.9917572
3041.073	25.02951	-3041.667	0.9917695
3041.073	24.9921	-3041.667	0.9917818
3041.073	24.95478	-3041.667	0.9917941
3041.073	24.91755	-3041.667	0.9918063
3041.073	24.8804	-3041.667	0.9918185
3041.073	24.84335	-3041.667	0.9918307
3041.073	24.80637	-3041.667	0.9918429
3041.073	24.76949	-3041.667	0.991855
3041.073	24.73269	-3041.667	0.9918671
3041.073	24.69598	-3041.667	0.9918792
3041.073	24.65936	-3041.667	0.9918912
3041.073	24.62281	-3041.667	0.9919032
3041.073	24.58636	-3041.667	0.9919152
3041.073	24.54999	-3041.667	0.9919272
3041.073	24.51371	-3041.667	0.9919391
3041.073	24.47751	-3041.667	0.991951
3041.073	24.44139	-3041.667	0.9919629
3041.073	24.40536	-3041.667	0.9919748
3041.073	24.36941	-3041.667	0.9919866
3041.073	24.33355	-3041.667	0.9919984
3041.073	24.29777	-3041.667	0.9920101
3041.073	24.26206	-3041.667	0.9920219
3041.073	24.22645	-3041.667	0.9920336
3041.073	24.19091	-3041.667	0.9920453
3041.073	24.15546	-3041.667	0.9920569
3041.073	24.1201	-3041.667	0.9920685
3041.073	24.0848	-3041.667	0.9920802
3041.073	24.0496	-3041.667	0.9920917
3041.073	24.01447	-3041.667	0.9921033
3041.073	23.97943	-3041.667	0.9921148
3041.073	23.94446	-3041.667	0.9921263
3041.073	23.90958	-3041.667	0.9921378
3041.073	23.87478	-3041.667	0.9921492
3041.073	23.84005	-3041.667	0.9921606
3041.073	23.80541	-3041.667	0.9921721
3041.073	23.77084	-3041.667	0.9921834
3041.073	23.73635	-3041.667	0.9921948
3041.073	23.70194	-3041.667	0.992206
3041.073	23.66761	-3041.667	0.9922174
3041.073	23.63337	-3041.667	0.9922286
3041.073	23.59919	-3041.667	0.9922398
3041.073	23.5651	-3041.667	0.992251
3041.073	23.53108	-3041.667	0.9922622
3041.073	23.49714	-3041.667	0.9922734
3041.073	23.46327	-3041.667	0.9922845
3041.073	23.42948	-3041.667	0.9922957
3041.074	23.39578	-3041.667	0.9923067
3041.074	23.36214	-3041.667	0.9923178
3041.074	23.32858	-3041.667	0.9923288
3041.074	23.2951	-3041.667	0.9923398
3041.074	23.26169	-3041.667	0.9923508
3041.074	23.22837	-3041.667	0.9923618
3041.074	23.1951	-3041.667	0.9923728
3041.074	23.16193	-3041.667	0.9923837
3041.074	23.12882	-3041.667	0.9923945
3041.074	23.09579	-3041.667	0.9924054
3041.074	23.06283	-3041.667	0.9924162
3041.074	23.02994	-3041.667	0.9924271
3041.074	22.99714	-3041.667	0.9924378
3041.074	22.9644	-3041.667	0.9924486
3041.074	22.93174	-3041.667	0.9924594
3041.074	22.89915	-3041.667	0.99247
3041.074	22.86663	-3041.667	0.9924808
3041.074	22.83419	-3041.667	0.9924914
3041.074	22.80181	-3041.667	0.992502
3041.074	22.76951	-3041.667	0.9925126
3041.074	22.73728	-3041.667	0.9925233
3041.074	22.70513	-3041.667	0.9925339
3041.074	22.67304	-3041.667	0.9925444
3041.074	22.64102	-3041.667	0.9925549
3041.074	22.60909	-3041.667	0.9925655
3041.074	22.57721	-3041.667	0.9925759
3041.074	22.54541	-3041.667	0.9925864
3041.074	22.51368	-3041.667	0.9925968
3041.074	22.48202	-3041.667	0.9926072
3041.074	22.45043	-3041.667	0.9926176
3041.074	22.4189	-3041.667	0.992628
3041.074	22.38746	-3041.667	0.9926383
3041.074	22.35607	-3041.667	0.9926486
3041.074	22.32476	-3041.667	0.9926589
3041.074	22.29352	-3041.667	0.9926692
3041.074	22.26234	-3041.667	0.9926795
3041.074	22.23124	-3041.667	0.9926897
3041.074	22.20019	-3041.667	0.9926999
3041.074	22.16923	-3041.667	0.9927101
3041.074	22.13832	-3041.667	0.9927202
3041.074	22.10749	-3041.667	0.9927304
3041.074	22.07673	-3041.667	0.9927405
3041.074	22.04602	-3041.667	0.9927506
3041.074	22.01539	-3041.667	0.9927607
3041.074	21.98482	-3041.667	0.9927707
3041.074	21.95432	-3041.667	0.9927807
3041.074	21.92389	-3041.667	0.9927908
3041.074	21.89352	-3041.667	0.9928007
3041.074	21.86322	-3041.667	0.9928107
3041.074	21.83298	-3041.667	0.9928206
3041.074	21.80282	-3041.667	0.9928306
3041.074	21.77271	-3041.667	0.9928405
3041.074	21.74267	-3041.667	0.9928503
3041.074	21.7127	-3041.667	0.9928602
3041.074	21.68279	-3041.667	0.99287
3041.074	21.65295	-3041.667	0.9928798
3041.074	21.62317	-3041.667	0.9928896
3041.074	21.59345	-3041.667	0.9928994
3041.074	21.5638	-3041.667	0.9929091
3041.074	21.53421	-3041.667	0.9929189
3041.074	21.50469	-3041.667	0.9929286
3041.074	21.47523	-3041.667	0.9929383
3041.074	21.44583	-3041.667	0.9929479
3041.074	21.4165	-3041.667	0.9929576
3041.074	21.38723	-3041.667	0.9929672
3041.074	21.35802	-3041.667	0.9929768
3041.074	21.32887	-3041.667	0.9929864
3041.074	21.29979	-3041.667	0.992996
3041.074	21.27077	-3041.667	0.9930055
3041.074	21.24181	-3041.667	0.9930151
3041.074	21.21292	-3041.667	0.9930245
3041.074	21.18408	-3041.667	0.993034
3041.074	21.15531	-3041.667	0.9930435
3041.074	21.12659	-3041.667	0.9930529
3041.074	21.09794	-3041.667	0.9930623
3041.074	21.06936	-3041.667	0.9930717
3041.074	21.04082	-3041.667	0.9930811
3041.074	21.01236	-3041.667	0.9930905
3041.074	20.98394	-3041.667	0.9930998
3041.074	20.9556	-3041.667	0.9931092
3041.074	20.92731	-3041.667	0.9931185
3041.074	20.89908	-3041.667	0.9931277
3041.074	20.87092	-3041.667	0.993137
3041.074	20.8428	-3041.667	0.9931462
3041.074	20.81476	-3041.667	0.9931555
3041.074	20.78676	-3041.667	0.9931647
3041.074	20.75883	-3041.667	0.9931738
3041.074	20.73096	-3041.667	0.993183
3041.074	20.70315	-3041.667	0.9931921
3041.074	20.6754	-3041.667	0.9932013
3041.074	20.64769	-3041.667	0.9932104
3041.074	20.62006	-3041.667	0.9932195
3041.074	20.59247	-3041.667	0.9932286
3041.074	20.56495	-3041.667	0.9932376
3041.074	20.53749	-3041.667	0.9932466
3041.074	20.51008	-3041.667	0.9932557
3041.074	20.48273	-3041.667	0.9932646
3041.074	20.45543	-3041.667	0.9932736
3041.074	20.4282	-3041.667	0.9932826
3041.074	20.40102	-3041.667	0.9932915
3041.074	20.37389	-3041.667	0.9933004
3041.074	20.34683	-3041.667	0.9933093
3041.074	20.31982	-3041.667	0.9933182
3041.074	20.29287	-3041.667	0.9933271
3041.074	20.26597	-3041.667	0.9933359
3041.074	20.23913	-3041.667	0.9933447
3041.073	20.21234	-3041.667	0.9933535
3041.073	20.18561	-3041.667	0.9933624
3041.073	20.15894	-3041.667	0.9933711
3041.073	20.13231	-3041.667	0.9933799
3041.073	20.10575	-3041.667	0.9933886
3041.073	20.07924	-3041.667	0.9933973
3041.073	20.05278	-3041.667	0.993406
3041.073	20.02639	-3041.667	0.9934147
3041.073	20.00003	-3041.667	0.9934233
3041.073	19.97375	-3041.667	0.993432
3041.073	19.94751	-3041.667	0.9934406
3041.073	19.92132	-3041.667	0.9934493
3041.073	19.8952	-3041.667	0.9934579
3041.073	19.86911	-3041.667	0.9934664
3041.073	19.8431	-3041.667	0.993475
3041.073	19.81712	-3041.667	0.9934835
3041.073	19.79121	-3041.667	0.993492
3041.073	19.76534	-3041.667	0.9935005
3041.073	19.73953	-3041.667	0.9935091
3041.073	19.71378	-3041.667	0.9935175
