Ql	Qo	Qz	c
7092891.59366956	1533193.7591823	-53813989.7706608	0.783840801888092
7914976.96712474	1122149.08965988	-36592896.8445804	0.858224591894482
10704490.9339109	1791180.59214577	-37010613.9340217	0.832670175237249
9609168.78067952	1545058.68630189	-52428245.1215515	0.839209954412662
7247904.13658312	1198069.07020088	-40283479.7742735	0.834701308457746
11533326.4261588	1670397.07830339	-31234654.4218634	0.855167796645836
12024682.9185567	1810676.87735364	-42531128.740352	0.84941998973134
6932871.93410091	1325706.05661797	-53997159.6841183	0.808779670356063
7972881.02149909	1135102.22083984	-39133098.3952479	0.857629604934652
9968722.71532972	1276174.16740771	-31943329.732015	0.87198217827393
12287269.080804	1775600.00476694	-44507649.4615832	0.855492706061031
8707684.66430894	1251102.02189702	-48184661.1515699	0.856322079849189
7265605.45127814	1039275.50384736	-32185942.9020427	0.856959545791943
17647977.2006033	2022809.15750194	-32259130.535567	0.885380112717236
8450831.92011071	1290585.53180043	-54653311.0031901	0.847283019707305
7488594.41023897	1184008.98613	-55154661.8120039	0.841891692717243
8516869.0867218	926019.979596779	-31766556.1728774	0.891272253903669
12898225.982729	1561742.21135994	-42525149.5652258	0.878918061022411
10116350.0279275	1234788.09318506	-52699335.749151	0.877941343490857
7117553.45985796	986337.500845273	-34762607.6919887	0.861421834566037
16539706.4755899	1627866.37562847	-33662758.1437966	0.901578279032282
11030838.278117	1324521.93529967	-49312894.7127119	0.879925541295691
7865778.36799607	1124369.12736031	-55101692.4329944	0.857055579911189
8460323.48228285	827327.783762765	-32061438.5681337	0.902210856890365
14083827.7858215	1494641.24475527	-40473957.6872672	0.893875353527117
10096879.5346643	1070318.6272508	-54148076.0214468	0.893995107738364
7201489.57591509	879976.203431943	-31203264.9685525	0.877806362953719
18220988.8894752	1590114.49920577	-34835959.3771893	0.912731712375707
10853697.7569546	1173805.81658093	-50412271.6185669	0.891851989721309
8492070.25853807	954338.838429295	-48024691.9351016	0.887620002028388
9603067.0042197	876463.336363019	-33728312.0884517	0.908730894413432
14155903.4067593	1367313.3041221	-45429000.3119774	0.903410381885679
10276357.8643508	1070424.77526522	-51001373.2714637	0.895836171784308
8558644.78425423	884042.735463038	-32722948.0380202	0.896707626295058
18565137.0995524	1459118.72514767	-38918406.1896729	0.921405443045026
9140643.01646463	1032766.70135106	-52430976.8532481	0.887013780158488
8918364.39423163	911365.899061904	-45872613.2258703	0.897810197164474
10969487.7292311	900516.836762271	-36260358.2033695	0.917907120278497
13507729.3334946	1200451.97123316	-46537029.5626254	0.911128514527127
11413278.3927134	1071008.8156236	-48037212.9657007	0.906161159066498
9281799.66905533	830660.786145646	-33335127.7360739	0.91050649488644
20003207.6464348	1393404.63778157	-35686307.9101139	0.930340940192664
6846544.43747894	847205.606956156	-56569395.5857569	0.876257926214802
9499256.37088038	830655.850170163	-43746860.885446	0.912555697231574
12761408.087912	942515.717735148	-36837468.6305336	0.926143282054593
13343383.1613452	1099543.04706272	-49081483.2697289	0.917596382134329
10200000.2220114	902838.626130832	-45470264.9061448	0.91148641112943
12027174.0892451	899913.491700032	-35427849.7318199	0.925176647064188
18379946.4481124	1171267.05254354	-38877152.4811341	0.936274729861151
8008384.78938654	855232.987812351	-54996279.4694817	0.893207805281062
9577630.12684269	810058.971547851	-45452957.1651782	0.915421773359409
12536320.4292291	846245.136401417	-36008967.5876014	0.932496529489757
14383907.3468695	1030653.56460277	-47489820.8694106	0.928346760045901
11091616.593945	828973.750533895	-46826253.2246358	0.925261232795728
11404484.9851786	838900.096524626	-34664832.3917372	0.926441211714964
19379408.5504404	1200084.61328021	-38944793.2888555	0.938074239461093
8076478.29512436	760548.472658629	-56247901.8583288	0.905831670083512
10308009.2792438	753782.334779808	-43107637.6157347	0.926874111735849
13352987.585506	850944.832781082	-37968561.9161049	0.93627307541986
13718582.1623589	918788.728004498	-50364561.2900075	0.933025970385957
10513419.2847213	775943.520595363	-44579567.7911682	0.926194941951663
13463407.1814056	854087.759511444	-34989614.8460757	0.936562287093936
18183299.0478998	1019753.41113141	-40506388.4534269	0.943918130123412
9350300.69217284	781327.064704955	-55686857.1892576	0.916438295363163
10375291.3535042	711177.298492323	-40551789.3246402	0.931454715413642
14032896.2649677	828263.093334179	-39756740.4097734	0.940977038688593
13395708.5342731	862092.993054194	-50248610.2930839	0.935644091475377
10333319.1356846	741119.270570165	-43351996.5038758	0.92827868172475
15137015.4539343	840443.590414535	-36282379.2354407	0.944477589193708
15001436.76315	871721.307863164	-46014256.7227959	0.941890812085114
9636628.89698524	755417.429726743	-54401063.1972205	0.921609783068115
11312748.4229803	676633.507469434	-37871137.1539748	0.940188406727498
15559217.952405	811695.689772314	-39339671.7554334	0.947831845260137
13408215.5258458	772623.723546404	-52035516.4653177	0.942376841865565
10019001.1943533	666725.238728304	-40998228.4609635	0.933453921624037
17289080.942029	818656.865278773	-36960233.118943	0.952648907826635
15555900.4174543	803594.857927968	-46926498.2735296	0.948341475815421
9141770.74351172	683946.316051988	-56202696.3074271	0.925184481733212
11276118.7759728	625566.295602924	-39068258.854174	0.94452290650433
15175892.8959704	733817.805361854	-39647069.7637067	0.951645823386332
14704661.0597222	749087.744388697	-51025851.420812	0.949057802737084
10584152.146075	651785.241660337	-42055306.5943091	0.938418757339761
17610612.7757364	783177.653126119	-36156526.421228	0.955528086211448
17548624.2663561	811161.323473936	-45716934.5731161	0.953776358125743
10623033.1887448	714973.995931948	-57716678.532412	0.932695871016437
10385161.738476	563726.992083928	-35836468.5085918	0.945718034414873
17439151.5648014	733592.420362946	-42388345.0951273	0.957934167976176
12816240.4082323	713919.314607002	-53843025.0371951	0.944295730115329
9803724.86109013	585727.381779658	-38586300.4086689	0.940254608316851
19635276.1827099	751845.604344881	-37767521.7989991	0.961709445930436
15274522.3930098	703320.701654057	-47956957.6081894	0.953954651834094
10467138.9757981	632637.369875737	-53583440.6380847	0.939559666558502
11719643.9351659	582542.871370287	-36164265.4868234	0.950293466713412
17503389.6042954	677003.893127483	-45968343.2704657	0.96132155494263
14368418.4638293	702447.82017818	-52796994.8764251	0.951111681362392
8504118.22110214	527616.169077317	-36638530.0872721	0.937957568867271
22792436.026712	790868.835249279	-38722991.6504598	0.96530125896493
13932683.0761076	668694.34096302	-51506096.8960588	0.952005343313254
10803660.700948	567472.447698104	-46834075.7057343	0.947474058709719
12836221.1863613	541239.806768669	-36847545.2296247	0.957834957896819
17512751.0313851	703472.586031701	-48752245.0569297	0.959830834985835
12501660.894811	626965.493533138	-49964195.2192679	0.949849424103851
11912114.6030164	533787.495459988	-35303847.1862636	0.95518952652413
25007764.2765913	775434.447249088	-36216418.4515687	0.968992252219246
11301458.3223641	594520.968133049	-54901811.0494367	0.947394313974811
10246344.3050292	556755.389315891	-52240032.8709772	0.945663021586868
12565172.1594509	500358.176482193	-34472026.3373244	0.960178963715523
18612230.2136347	661377.612958228	-48228049.7717842	0.964465429163146
15396045.3294375	691301.787915086	-53212000.314391	0.955098743013356
7647235.56845946	420947.420554969	-37208031.0763025	0.944954301879866
20860221.3524316	638875.728358544	-35845271.2467131	0.969373492372646
16847203.6931373	643421.341208758	-49962072.7750058	0.961808419193575
10658796.5430976	581212.928349219	-58701532.3721804	0.945471055198478
11504159.2485706	428296.130558987	-33966301.5247693	0.96277032321052
18982767.8540891	594247.163558394	-42271942.4691729	0.968695441669725
15352821.628992	627233.555438692	-54652218.3372495	0.959145388997796
7899058.77716267	415922.016769849	-36974959.7820466	0.947345370062021
25399022.876322	667194.676791189	-34581719.3522316	0.973731482504661
13073939.2934059	580510.782330416	-55661593.8221386	0.955597867689105
11564283.3645138	515957.458729468	-47445768.9654509	0.955383533724819
15345828.5340066	492227.581346708	-39069664.7148962	0.967924339812873
18028338.9937331	590322.927811805	-50070590.1592083	0.96725583382823
11962936.6395343	516593.552129326	-46558420.8794657	0.95681716223238
13003029.2808675	456477.847890849	-37066316.7254116	0.964894499733035
23865053.984171	636979.755091395	-41055080.217599	0.973309100598981
10409105.6258089	500210.856422052	-60975735.0545965	0.951944876495267
11099051.3167517	435392.808025718	-41042477.8490215	0.96077207000849
18862970.1304903	542411.168099099	-40620222.5801219	0.971244657424212
15422105.9652242	547909.355678212	-55503186.8772582	0.964472468486878
9311334.10401009	397309.461142582	-40329988.0320573	0.957330554708431
23855189.3289925	607569.361942502	-37017779.2323345	0.974530935237471
14197713.5635059	502547.377234972	-55185743.9693017	0.964603640227907
10308204.4808228	447035.898508864	-57420598.8209329	0.956633000505518
12507922.7364212	413467.765109596	-33046813.1509926	0.966943530606754
21197463.1343475	543580.605376689	-48928701.7388478	0.974356336796931
13974754.3669235	490358.436493784	-52310449.3479117	0.964911123042391
8484637.46724934	379948.381414189	-34804991.1801555	0.955219255639291
29213582.4475288	598356.188873902	-36807704.6654639	0.979517877002979
10648940.3209423	442422.40984244	-60214708.272864	0.958453855828982
11521285.6530389	416610.689234546	-44929158.4124196	0.963839913202338
18033047.5415945	453930.840107919	-39473195.6506538	0.974827835447065
18524335.2324842	504145.279721038	-51949304.2712334	0.972784703289273
12407293.4692133	437133.023660486	-47434041.1594472	0.964768059629994
18584608.9378112	454577.447000139	-37317385.6643222	0.975540112330517
21601819.5575644	507169.613535236	-46333888.3437078	0.976521903065446
10814963.6475667	432373.390663607	-59506324.4297173	0.96002081886231
12189125.08858	394046.89505555	-40072376.6199133	0.96767225767297
19261859.6324491	440192.438520152	-41646323.3675165	0.977146939759721
17761646.4357778	467570.338762428	-53345068.9364631	0.973675281711464
12370215.728452	416687.445691623	-46261931.5605117	0.966315264435266
19970640.7782154	451023.900104115	-38064933.5086064	0.977415652050779
28835668.1169772	521686.813699238	-40108081.888974	0.981908280689633
